62	127	1	7	2
62	128	1	7	1
62	128	1	7	1
61	127	1	8	1
60	127	1	8	4
60	127	1	8	4
61	127	1	8	1
61	127	1	8	1
60	127	1	8	4
61	127	1	8	1
61	127	1	8	1
60	127	1	8	4
60	127	1	8	4
60	128	1	8	3
60	128	1	8	3
61	127	1	8	1
61	128	1	8	2
61	127	1	8	1
61	128	1	8	2
61	127	1	8	1
61	128	1	8	2
61	128	1	8	2
61	128	1	8	2
61	128	1	8	2
61	128	1	9	1
61	128	1	9	1
61	128	1	9	1
61	128	1	9	1
61	128	1	9	1
61	128	1	9	1
61	128	1	9	1
61	128	1	9	1
61	128	1	9	1
60	128	1	9	2
61	128	1	9	1
61	128	1	9	1
60	128	1	9	2
60	128	1	9	2
61	129	1	10	1
61	128	1	10	2
61	128	1	10	2
61	128	1	10	2
61	129	1	10	1
61	129	1	10	1
61	129	1	10	1
61	129	1	10	1
61	128	1	10	2
61	129	1	10	1
61	128	1	10	2
61	129	1	10	1
61	129	1	10	1
61	129	1	10	1
61	129	1	10	1
61	129	1	11	1
61	128	1	11	2
61	128	1	11	2
61	128	1	11	2
61	128	1	11	2
62	128	1	11	3
61	128	1	11	2
61	128	1	11	2
62	128	1	11	3
62	129	1	11	4
62	129	1	11	4
61	128	1	11	2
61	129	1	11	1
61	129	1	11	1
61	129	1	11	1
61	129	1	11	1
61	129	1	11	1
61	129	1	11	1
61	129	1	11	1
61	129	1	11	1
59	127	1	12	1
59	127	1	12	1
59	128	1	12	2
59	128	1	12	2
59	128	1	12	2
59	128	1	12	2
59	128	1	12	2
59	128	1	12	2
59	127	1	12	1
59	127	1	12	1
59	127	1	12	1
59	127	1	12	1
59	127	1	12	1
59	127	1	12	1
59	127	1	12	1
58	127	1	12	3
59	128	1	12	2
59	127	1	13	1
60	127	1	13	3
59	126	1	13	2
59	127	1	13	1
59	126	1	13	2
59	127	1	13	1
59	127	1	13	1
59	127	1	13	1
59	127	1	13	1
59	127	1	13	1
59	127	1	13	1
59	127	1	13	1
59	127	1	13	1
59	127	1	13	1
59	127	1	13	1
59	127	1	14	1
59	126	1	14	2
60	126	1	14	4
59	126	1	14	2
59	126	1	14	2
59	126	1	14	2
59	126	1	14	2
59	126	1	14	2
59	126	1	14	2
59	126	1	14	2
59	126	1	14	2
59	126	1	14	2
59	126	1	14	2
59	127	1	14	1
59	127	1	14	1
59	127	1	14	1
58	127	1	14	3
58	126	1	15	1
58	126	1	15	1
58	126	1	15	1
58	126	1	15	1
58	126	1	15	1
58	126	1	15	1
57	126	1	15	3
58	126	1	15	1
57	126	1	15	3
57	126	1	15	3
57	126	1	15	3
58	126	1	15	1
57	126	1	15	3
58	126	1	15	1
58	126	1	15	1
58	126	1	15	1
58	126	1	15	1
58	126	1	15	1
58	125	1	15	2
58	126	1	16	1
58	126	1	16	1
58	126	1	16	1
58	126	1	16	1
58	126	1	16	1
58	126	1	16	1
58	126	1	16	1
57	126	1	16	3
58	126	1	16	1
58	126	1	16	1
58	126	1	16	1
58	126	1	16	1
57	127	1	16	4
58	127	1	16	2
58	127	1	16	2
57	126	1	16	3
58	126	1	16	1
57	126	1	16	3
57	127	1	16	4
57	127	1	16	4
57	127	1	16	4
58	125	1	17	1
58	125	1	17	1
58	125	1	17	1
58	125	1	17	1
58	125	1	17	1
58	125	1	17	1
58	125	1	17	1
58	125	1	17	1
58	125	1	17	1
58	125	1	17	1
58	125	1	17	1
58	125	1	17	1
58	125	1	17	1
58	125	1	17	1
57	125	1	17	2
57	125	1	17	2
59	124	1	18	1
58	125	1	18	4
58	125	1	18	4
59	124	1	18	1
59	125	1	18	2
59	124	1	18	1
58	124	1	18	3
59	124	1	18	1
59	124	1	18	1
59	124	1	18	1
59	124	1	18	1
58	126	1	19	1
59	126	1	19	4
59	126	1	19	4
59	126	1	19	4
58	126	1	19	1
59	126	1	19	4
59	125	1	19	3
59	126	1	19	4
58	126	1	19	1
58	126	1	19	1
59	125	1	19	3
59	125	1	19	3
59	125	1	19	3
59	125	1	19	3
59	125	1	19	3
59	125	1	19	3
59	125	1	19	3
58	125	1	19	2
58	125	1	19	2
59	125	1	20	1
59	125	1	20	1
59	125	1	20	1
59	125	1	20	1
59	125	1	20	1
59	125	1	20	1
59	125	1	20	1
60	125	1	20	2
60	125	1	20	2
60	125	1	20	2
60	125	1	20	2
60	125	1	20	2
60	125	1	20	2
59	125	1	20	1
59	125	1	20	1
59	125	1	20	1
59	125	1	21	1
59	125	1	21	1
59	125	1	21	1
59	125	1	21	1
59	125	1	21	1
60	125	1	21	3
59	125	1	21	1
59	125	1	21	1
59	125	1	21	1
59	125	1	21	1
60	125	1	21	3
59	125	1	21	1
59	125	1	21	1
59	125	1	21	1
59	125	1	21	1
59	125	1	21	1
59	124	1	21	2
59	125	1	21	1
59	125	1	21	1
59	125	1	21	1
59	125	1	21	1
59	125	1	21	1
61	125	1	22	1
61	125	1	22	1
61	125	1	22	1
60	125	1	22	3
61	125	1	22	1
60	126	1	22	4
60	125	1	22	3
60	125	1	22	3
60	125	1	22	3
60	125	1	22	3
60	125	1	22	3
60	125	1	22	3
60	125	1	22	3
60	125	1	22	3
60	125	1	22	3
60	125	1	22	3
61	125	1	22	1
61	125	1	22	1
61	124	1	22	2
61	126	1	23	1
61	126	1	23	1
61	125	1	23	2
61	126	1	23	1
61	126	1	23	1
61	126	1	23	1
61	125	1	23	2
61	125	1	23	2
61	125	1	23	2
61	125	1	23	2
61	125	1	23	2
61	125	1	23	2
61	125	1	23	2
61	125	1	23	2
61	125	1	23	2
61	125	1	23	2
62	125	1	23	3
61	125	1	23	2
62	125	1	23	3
62	125	1	23	3
62	125	1	23	3
62	125	1	23	3
62	125	1	23	3
62	126	1	24	2
62	126	1	24	1
62	126	1	24	1
63	125	1	24	3
63	125	1	24	3
63	125	1	24	3
63	125	1	24	3
62	125	1	24	2
62	126	1	24	1
63	126	1	24	4
62	125	1	24	2
62	125	1	24	2
62	125	1	24	2
62	125	1	24	2
62	125	1	24	2
62	125	1	24	2
62	125	1	24	2
62	125	1	24	2
62	125	1	24	2
62	125	1	24	2
63	125	1	24	3
63	125	1	24	3
62	125	1	24	2
62	126	1	24	1
62	125	1	24	2
62	126	1	24	1
62	126	1	24	1
62	125	1	24	2
62	126	1	25	1
63	127	1	25	3
63	126	1	25	2
63	126	1	25	2
63	126	1	25	2
63	127	1	25	3
63	127	1	25	3
63	126	1	25	2
62	126	1	25	1
63	126	1	25	2
63	126	1	25	2
62	126	1	25	1
62	126	1	25	1
62	126	1	25	1
62	126	1	25	1
63	126	1	25	2
63	126	1	25	2
63	126	1	25	2
63	126	1	25	2
98	76	2	1	0
97	74	2	1	1
97	74	2	1	1
97	74	2	1	1
97	74	2	1	1
97	74	2	1	1
97	74	2	1	1
97	74	2	1	1
97	74	2	1	1
97	74	2	1	1
97	74	2	1	1
97	74	2	2	1
97	74	2	2	1
97	74	2	2	1
97	74	2	2	1
97	74	2	2	1
97	74	2	2	1
97	74	2	2	1
97	74	2	2	1
97	74	2	2	1
97	74	2	2	1
97	74	2	2	1
97	74	2	2	1
97	74	2	2	1
97	73	2	2	2
98	75	2	3	1
97	74	2	3	2
97	74	2	3	2
97	74	2	3	2
97	74	2	3	2
97	74	2	3	2
97	75	2	3	3
97	75	2	3	3
97	75	2	3	3
98	75	2	3	1
98	75	2	3	1
98	75	2	3	1
98	75	2	3	1
98	74	2	4	1
97	74	2	4	3
97	74	2	4	3
97	74	2	4	3
97	74	2	4	3
97	74	2	4	3
97	74	2	4	3
98	74	2	4	1
98	74	2	4	1
98	73	2	4	2
98	73	2	4	2
98	74	2	4	1
97	75	2	5	1
98	75	2	5	3
98	75	2	5	3
97	76	2	5	2
97	76	2	5	2
98	76	2	5	3
98	76	2	5	3
98	75	2	5	3
98	75	2	5	3
97	75	2	5	1
97	75	2	5	1
97	75	2	5	1
97	75	2	5	1
97	75	2	5	1
97	75	2	5	1
97	75	2	5	1
97	75	2	5	1
97	75	2	5	1
97	75	2	5	1
98	75	2	5	3
98	75	2	5	3
98	76	2	6	1
98	76	2	6	1
98	76	2	6	1
98	77	2	6	2
98	77	2	6	2
98	76	2	6	1
98	76	2	6	1
98	76	2	6	1
98	76	2	6	1
98	76	2	6	1
98	76	2	6	1
98	76	2	6	1
98	76	2	6	1
98	76	2	6	1
98	75	2	7	1
98	75	2	7	1
98	75	2	7	1
98	75	2	7	1
98	75	2	7	1
98	75	2	7	1
99	74	2	7	3
99	74	2	7	3
99	74	2	7	3
99	74	2	7	3
98	74	2	7	2
98	74	2	7	2
98	74	2	7	2
98	75	2	7	1
98	75	2	7	1
98	75	2	7	1
98	75	2	7	1
98	75	2	7	1
96	76	2	8	1
97	76	2	8	2
96	76	2	8	1
97	76	2	8	2
97	77	2	8	3
97	77	2	8	3
97	77	2	8	3
97	77	2	8	3
97	76	2	8	2
97	76	2	8	2
97	76	2	8	2
97	76	2	8	2
97	76	2	8	2
97	76	2	8	2
99	75	2	9	2
99	75	2	9	1
99	76	2	9	2
99	75	2	9	1
99	75	2	9	1
100	75	2	9	4
100	76	2	9	5
100	76	2	9	5
100	76	2	9	5
100	76	2	9	5
100	76	2	9	5
99	76	2	9	2
99	76	2	9	2
99	76	2	9	2
99	76	2	9	2
99	77	2	9	3
99	77	2	9	3
99	76	2	9	2
99	76	2	9	2
96	74	2	10	1
96	74	2	10	1
97	74	2	10	3
97	74	2	10	3
96	74	2	10	1
96	74	2	10	1
96	74	2	10	1
96	74	2	10	1
96	74	2	10	1
96	74	2	10	1
96	73	2	10	2
96	73	2	10	2
96	73	2	10	2
96	73	2	10	2
96	73	2	10	2
97	74	2	10	3
97	74	2	10	3
98	77	2	11	1
98	77	2	11	1
98	76	2	11	2
98	76	2	11	2
98	77	2	11	1
98	77	2	11	1
98	77	2	11	1
98	77	2	11	1
98	77	2	11	1
98	77	2	11	1
98	77	2	11	1
98	77	2	11	1
98	78	2	11	3
98	78	2	11	3
98	78	2	11	3
98	77	2	11	1
98	77	2	11	1
97	77	2	11	4
96	76	2	12	1
96	76	2	12	1
96	76	2	12	1
95	76	2	12	2
95	74	2	12	3
95	76	2	12	2
94	74	2	12	4
93	73	2	12	5
98	76	2	13	1
98	76	2	13	1
98	76	2	13	1
98	76	2	13	1
98	76	2	13	1
98	76	2	13	1
98	76	2	13	1
98	76	2	13	1
98	76	2	13	1
98	76	2	13	1
98	76	2	13	1
98	76	2	13	1
98	76	2	13	1
99	75	2	14	2
99	75	2	14	1
99	75	2	14	1
99	76	2	14	2
98	76	2	14	3
99	76	2	14	2
99	75	2	14	1
99	75	2	14	1
99	75	2	14	1
99	75	2	14	1
99	75	2	14	1
96	75	2	15	1
96	76	2	15	2
96	76	2	15	2
96	76	2	15	2
96	75	2	15	1
96	76	2	15	2
96	75	2	15	1
96	75	2	15	1
97	75	2	15	3
97	75	2	15	3
97	75	2	15	3
96	75	2	15	1
96	75	2	15	1
100	77	2	16	1
100	77	2	16	1
101	79	2	16	2
101	78	2	16	3
100	79	2	16	4
99	78	2	16	5
89	90	3	1	0
89	90	3	1	1
89	91	3	1	2
89	90	3	1	1
89	90	3	1	1
89	90	3	1	1
89	90	3	1	1
89	90	3	1	1
89	90	3	1	1
89	90	3	1	1
89	90	3	1	1
89	90	3	1	1
89	90	3	1	1
89	90	3	1	1
90	91	3	2	1
89	91	3	2	3
89	91	3	2	3
89	91	3	2	3
89	91	3	2	3
89	91	3	2	3
89	90	3	2	4
89	91	3	2	3
89	90	3	2	4
90	91	3	2	1
90	91	3	2	1
90	91	3	2	1
90	91	3	2	1
90	91	3	2	1
90	91	3	2	1
90	91	3	2	1
90	91	3	2	1
91	90	3	2	5
90	91	3	2	1
91	90	3	2	5
90	92	3	2	2
88	90	3	3	1
88	90	3	3	1
88	90	3	3	1
88	90	3	3	1
88	91	3	3	2
88	91	3	3	2
88	90	3	3	1
88	91	3	3	2
88	91	3	3	2
88	91	3	3	2
88	91	3	3	2
88	90	3	3	1
88	91	3	3	2
88	90	3	3	1
88	90	3	3	1
88	91	3	3	2
88	90	3	3	1
88	91	3	3	2
89	90	3	4	1
89	90	3	4	1
89	90	3	4	1
89	90	3	4	1
89	90	3	4	1
89	90	3	4	1
89	90	3	4	1
89	90	3	4	1
88	90	3	4	2
89	90	3	4	1
88	90	3	4	2
89	90	3	4	1
88	90	3	4	2
88	90	3	4	2
89	91	3	5	1
89	91	3	5	1
89	91	3	5	1
89	91	3	5	1
89	91	3	5	1
89	91	3	5	1
89	91	3	5	1
89	91	3	5	1
89	91	3	5	1
89	91	3	5	1
89	91	3	5	1
89	91	3	5	1
89	91	3	5	1
89	91	3	5	1
89	92	3	5	2
88	91	3	5	3
88	92	3	5	4
88	92	3	5	4
88	92	3	5	4
88	92	3	5	4
88	92	3	5	4
88	92	3	5	4
89	91	3	5	1
88	92	3	5	4
89	90	3	6	1
89	90	3	6	1
89	90	3	6	1
89	90	3	6	1
90	90	3	6	4
90	91	3	6	5
90	90	3	6	4
90	90	3	6	4
89	90	3	6	1
89	90	3	6	1
89	90	3	6	1
90	90	3	6	4
89	90	3	6	1
89	90	3	6	1
89	90	3	6	1
89	89	3	6	2
89	90	3	6	1
90	89	3	6	3
89	89	3	6	2
90	89	3	6	3
90	89	3	6	3
91	90	3	6	6
91	90	3	6	6
91	90	3	6	6
88	90	3	7	1
88	90	3	7	1
89	90	3	7	4
88	90	3	7	1
88	90	3	7	1
88	90	3	7	1
88	90	3	7	1
88	90	3	7	1
88	90	3	7	1
87	90	3	7	3
87	90	3	7	3
87	90	3	7	3
88	90	3	7	1
88	89	3	7	2
88	90	3	7	1
88	89	3	7	2
88	89	3	7	2
88	89	3	7	2
88	89	3	7	2
88	89	3	7	2
88	90	3	7	1
88	90	3	7	1
88	90	3	7	1
86	88	3	7	1
87	89	3	7	6
86	88	3	7	1
86	90	3	7	4
89	89	3	7	7
86	91	3	7	5
87	89	3	7	6
86	87	3	7	3
86	86	3	7	2
86	86	3	7	2
55	124	4	1	0
54	125	4	1	2
53	124	4	1	7
54	125	4	1	2
54	124	4	1	3
54	124	4	1	3
54	124	4	1	3
54	125	4	1	2
54	125	4	1	2
54	125	4	1	2
52	125	4	1	6
51	125	4	1	5
50	124	4	1	4
54	125	4	2	1
54	125	4	2	1
54	125	4	2	1
54	125	4	2	1
54	125	4	2	1
54	125	4	2	1
54	125	4	2	1
54	125	4	2	1
54	125	4	2	1
54	125	4	2	1
54	125	4	2	1
54	125	4	2	1
54	124	4	3	1
54	124	4	3	1
54	125	4	3	2
54	124	4	3	1
54	124	4	3	1
54	124	4	3	1
54	124	4	3	1
54	124	4	3	1
54	124	4	3	1
55	124	4	3	3
55	124	4	3	3
54	125	4	3	2
55	124	4	3	3
55	124	4	3	3
55	124	4	3	3
55	124	4	3	3
55	124	4	3	3
55	124	4	3	3
55	124	4	3	3
55	124	4	3	3
55	124	4	3	3
55	124	4	3	3
55	123	4	4	1
54	124	4	4	4
54	124	4	4	4
55	123	4	4	1
55	123	4	4	1
55	123	4	4	1
55	123	4	4	1
55	124	4	4	2
55	123	4	4	1
55	123	4	4	1
55	123	4	4	1
54	123	4	4	3
54	123	4	4	3
54	123	4	4	3
56	124	4	5	1
55	124	4	5	4
55	124	4	5	4
55	124	4	5	4
56	124	4	5	1
55	124	4	5	4
55	124	4	5	4
55	124	4	5	4
55	124	4	5	4
56	124	4	5	1
56	124	4	5	1
55	124	4	5	4
56	124	4	5	1
56	124	4	5	1
56	124	4	5	1
56	124	4	5	1
55	124	4	5	4
56	123	4	5	2
55	123	4	5	3
55	123	4	5	3
55	125	4	6	1
55	125	4	6	1
55	125	4	6	1
55	125	4	6	1
56	125	4	6	3
56	125	4	6	3
56	125	4	6	3
55	125	4	6	1
55	125	4	6	1
55	125	4	6	1
55	125	4	6	1
55	126	4	6	2
55	125	4	6	1
56	126	4	6	4
56	125	4	6	3
56	126	4	6	4
56	125	4	6	3
56	125	4	6	3
56	125	4	6	3
56	125	4	6	3
56	125	4	6	3
55	125	4	6	1
55	125	4	6	1
56	126	4	7	1
55	126	4	7	3
55	126	4	7	3
55	126	4	7	3
56	126	4	7	1
56	126	4	7	1
56	126	4	7	1
56	126	4	7	1
55	126	4	7	3
56	126	4	7	1
56	127	4	7	2
56	126	4	7	1
56	127	4	7	2
55	126	4	8	1
55	127	4	8	5
55	126	4	8	1
54	126	4	8	3
54	126	4	8	3
54	126	4	8	3
55	126	4	8	1
55	126	4	8	1
55	125	4	8	2
55	125	4	8	2
55	125	4	8	2
55	125	4	8	2
55	125	4	8	2
55	125	4	8	2
55	125	4	8	2
55	125	4	8	2
55	125	4	8	2
54	127	4	8	4
55	128	4	8	6
55	127	4	8	5
55	127	4	8	5
54	127	4	8	4
51	130	4	9	1
51	131	4	9	4
51	130	4	9	1
51	129	4	9	3
51	128	4	9	2
50	128	4	9	8
50	129	4	9	9
50	130	4	9	10
50	131	4	9	11
50	132	4	9	12
51	131	4	9	4
48	131	4	9	6
49	130	4	9	7
47	128	4	9	5
54	124	4	10	1
50	126	4	10	7
21	135	4	10	3
21	132	4	10	2
46	119	4	10	5
51	120	4	10	8
48	120	4	10	6
38	129	4	10	4
58	74	5	1	0
60	74	5	1	1
59	74	5	1	3
60	74	5	1	1
59	74	5	1	3
60	74	5	1	1
60	74	5	1	1
60	74	5	1	1
60	74	5	1	1
60	74	5	1	1
60	74	5	1	1
60	74	5	1	1
60	74	5	1	1
60	73	5	1	2
60	73	5	1	2
59	74	5	2	1
59	74	5	2	1
59	74	5	2	1
59	74	5	2	1
59	74	5	2	1
59	74	5	2	1
58	74	5	2	2
58	74	5	2	2
59	74	5	2	1
58	74	5	2	2
59	74	5	2	1
59	74	5	2	1
59	74	5	2	1
59	74	5	2	1
58	73	5	2	3
58	74	5	2	2
58	74	5	2	2
59	74	5	2	1
58	75	5	2	4
59	73	5	3	1
59	74	5	3	2
59	74	5	3	2
59	74	5	3	2
59	74	5	3	2
59	73	5	3	1
59	74	5	3	2
59	74	5	3	2
59	74	5	3	2
59	74	5	3	2
59	74	5	3	2
59	74	5	3	2
59	74	5	3	2
59	74	5	3	2
59	73	5	3	1
59	73	5	3	1
58	73	5	3	3
59	75	5	4	1
59	74	5	4	2
59	74	5	4	2
59	75	5	4	1
59	74	5	4	2
59	74	5	4	2
59	74	5	4	2
59	75	5	4	1
59	75	5	4	1
59	75	5	4	1
59	75	5	4	1
58	75	5	4	4
59	75	5	4	1
60	74	5	4	6
60	75	5	4	5
59	75	5	4	1
59	75	5	4	1
60	75	5	4	5
60	75	5	4	5
60	74	5	4	6
59	75	5	4	1
59	75	5	4	1
59	75	5	4	1
59	75	5	4	1
59	75	5	4	1
60	75	5	4	5
59	76	5	4	3
59	76	5	4	3
57	74	5	5	1
57	74	5	5	1
57	74	5	5	1
57	74	5	5	1
57	74	5	5	1
57	74	5	5	1
57	74	5	5	1
57	75	5	5	3
57	75	5	5	3
58	76	5	5	7
58	76	5	5	7
58	76	5	5	7
58	75	5	5	8
58	75	5	5	8
58	75	5	5	8
57	75	5	5	3
56	76	5	5	6
57	73	5	5	2
57	73	5	5	2
55	74	5	5	4
56	75	5	5	5
58	75	5	5	8
67	100	6	1	0
68	100	6	1	2
68	100	6	1	2
68	100	6	1	2
68	100	6	1	2
69	100	6	1	3
69	100	6	1	3
69	100	6	1	3
68	100	6	1	2
68	100	6	1	2
68	100	6	1	2
68	100	6	1	2
68	101	6	1	3
68	100	6	1	2
68	100	6	1	2
68	100	6	1	2
69	100	6	1	4
69	99	6	1	5
68	100	6	2	1
68	100	6	2	1
68	100	6	2	1
68	100	6	2	1
68	100	6	2	1
68	100	6	2	1
68	99	6	2	2
68	100	6	2	1
68	100	6	2	1
68	100	6	2	1
68	100	6	2	1
68	100	6	2	1
67	100	6	2	4
67	100	6	2	4
68	100	6	2	1
68	100	6	2	1
68	99	6	2	2
67	99	6	2	3
67	100	6	3	1
67	99	6	3	4
67	100	6	3	1
67	100	6	3	1
67	99	6	3	4
67	100	6	3	1
67	100	6	3	1
67	100	6	3	1
67	100	6	3	1
67	100	6	3	1
67	100	6	3	1
67	100	6	3	1
67	100	6	3	1
67	100	6	3	1
67	101	6	3	2
67	101	6	3	2
67	99	6	3	4
66	99	6	3	5
66	99	6	3	5
67	98	6	3	3
67	100	6	3	1
67	100	6	3	1
67	101	6	3	2
68	101	6	3	6
67	101	6	4	1
66	99	6	4	2
66	100	6	4	3
66	101	6	4	4
66	101	6	4	4
66	101	6	4	4
66	101	6	4	4
67	101	6	4	1
68	101	6	4	5
67	102	6	4	1
68	101	6	4	5
67	100	6	4	1
68	100	6	5	1
68	100	6	5	1
68	101	6	5	2
68	101	6	5	2
68	100	6	5	1
68	101	6	5	2
68	101	6	5	2
68	103	6	5	4
68	102	6	5	3
68	102	6	5	3
68	102	6	5	3
68	101	6	5	2
68	101	6	5	2
102	84	7	1	0
102	84	7	1	1
102	84	7	1	1
102	84	7	1	1
102	84	7	1	1
102	84	7	1	1
102	84	7	1	1
102	84	7	1	1
102	84	7	1	1
102	84	7	1	1
101	84	7	1	3
102	84	7	1	1
102	85	7	1	1
102	84	7	1	1
102	85	7	1	2
102	84	7	2	1
102	84	7	2	1
102	84	7	2	1
102	84	7	2	1
102	83	7	2	1
102	84	7	2	1
102	84	7	2	1
102	84	7	2	1
101	84	7	2	3
101	84	7	2	3
101	84	7	2	3
102	83	7	2	2
102	83	7	2	2
102	83	7	2	2
102	83	7	2	2
104	83	7	3	1
104	83	7	3	1
104	83	7	3	1
104	83	7	3	1
104	83	7	3	1
104	83	7	3	1
104	83	7	3	1
104	84	7	3	2
104	83	7	3	1
104	84	7	3	2
103	85	7	4	1
102	86	7	4	4
102	86	7	4	4
102	86	7	4	4
104	85	7	4	5
103	85	7	4	1
103	85	7	4	1
103	84	7	4	3
103	83	7	4	2
101	84	7	5	1
102	81	7	5	12
98	84	7	5	4
101	81	7	5	2
100	84	7	5	9
102	80	7	5	11
102	83	7	5	13
100	82	7	5	8
100	86	7	5	10
99	86	7	5	7
98	85	7	5	5
98	83	7	5	3
99	83	7	5	6
66	103	8	1	0
66	103	8	1	1
66	106	8	1	3
65	105	8	1	9
66	105	8	1	2
67	104	8	1	12
65	103	8	1	7
64	104	8	1	5
65	106	8	1	10
64	108	8	1	6
65	107	8	1	11
63	108	8	1	4
65	103	8	1	7
65	104	8	1	8
65	104	8	1	8
65	104	8	1	8
60	120	9	1	0
60	121	9	2	1
60	121	9	2	1
60	121	9	2	1
60	121	9	2	1
60	121	9	2	1
60	121	9	2	1
61	121	9	2	2
60	121	9	2	1
61	121	9	2	2
60	121	9	2	1
61	121	9	2	2
60	120	9	1	1
60	120	9	1	1
61	120	9	1	3
61	120	9	1	3
60	120	9	1	1
60	120	9	1	1
60	120	9	1	1
59	120	9	2	
60	120	9	2	
61	120	9	1	3
61	120	9	1	3
61	120	9	1	3
60	121	9	1	2
61	121	9	3	1
61	120	9	3	2
60	120	9	3	3
60	120	9	3	3
60	120	9	3	3
60	121	9	3	4
61	120	9	3	2
61	121	9	3	1
61	120	9	3	2
61	120	9	3	2
61	121	9	3	1
61	120	9	4	1
61	120	9	4	1
61	120	9	4	1
61	120	9	4	1
61	120	9	4	1
61	120	9	4	1
62	120	9	4	3
61	120	9	4	1
61	120	9	4	1
61	121	9	4	2
62	121	9	4	4
63	124	9	5	1
63	124	9	5	1
63	124	9	5	1
63	124	9	5	1
62	124	9	5	3
63	124	9	5	1
63	124	9	5	1
63	124	9	5	1
63	124	9	5	1
62	124	9	5	3
63	124	9	5	1
63	124	9	5	1
63	124	9	5	1
62	124	9	5	3
63	125	9	5	2
62	124	9	5	3
62	124	9	5	3
62	124	9	5	3
63	124	9	6	1
63	124	9	6	1
63	124	9	6	1
63	124	9	6	1
63	124	9	6	1
63	124	9	6	1
63	124	9	6	1
63	124	9	6	1
63	124	9	6	1
63	124	9	6	1
63	124	9	6	1
63	123	9	6	2
62	123	9	7	1
63	122	9	7	3
62	123	9	7	1
62	122	9	7	2
62	122	9	7	2
62	122	9	7	2
62	122	9	7	2
62	122	9	7	2
62	122	9	7	2
62	123	9	7	1
63	123	9	7	4
62	123	9	7	1
62	123	9	7	1
63	123	9	7	4
62	123	9	7	1
63	123	9	7	4
62	123	9	7	1
62	123	9	7	1
62	123	9	7	1
62	122	9	7	2
62	122	9	7	2
62	122	9	7	2
62	123	9	7	1
61	130	9	8	1
61	131	9	8	2
61	130	9	8	1
61	130	9	8	1
61	130	9	8	1
61	130	9	8	1
61	130	9	8	1
61	130	9	8	1
61	131	9	8	2
62	130	9	8	3
62	130	9	8	3
61	131	9	8	2
61	131	9	8	2
61	130	9	8	1
61	130	9	8	1
61	131	9	8	2
59	123	9	9	1
59	123	9	9	1
59	123	9	9	1
59	123	9	9	1
59	123	9	9	1
59	123	9	9	1
59	123	9	9	1
59	123	9	9	1
59	123	9	9	1
59	123	9	9	1
59	123	9	9	1
59	123	9	9	1
58	123	9	9	2
59	123	9	9	1
59	123	9	9	1
59	123	9	10	1
59	123	9	10	1
59	123	9	10	1
59	123	9	10	1
59	123	9	10	1
59	123	9	10	1
60	123	9	10	3
60	123	9	10	3
60	123	9	10	3
60	123	9	10	3
60	123	9	10	3
60	123	9	10	3
60	122	9	10	2
59	123	9	10	1
60	122	9	10	2
59	123	9	10	1
60	123	9	10	3
60	123	9	10	3
56	125	9	11	1
56	125	9	11	1
57	125	9	11	3
56	125	9	11	1
57	125	9	11	3
57	125	9	11	3
